ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C115680,C0402X7R272K500NTB,0402,69,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C193087,CGA3E2C0G1H272J080AA,0603,43,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C326881,CC0603JRNPO7BN272,0603,38,2.7nF ±5% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C527295,CC1206JRNPO9BN272,1206,26,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C520075,CC0805JKNPO9BN272,0805,25,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C396752,0805N272J500CT,0805,17,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C141097,C0603C272K5RAC7867,0603,12,2.7nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C387950,0402B272K160CT,0402,12,2.7nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C565655,FM21X272K251PXG,0805,9,2.7nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C343017,C2012C0G1H272JT0H0N,0805,3,2.7nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C382240,FM21X272K101PXG,0805,3,2.7nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0027000000,microfarad
C106863,CC0402KRX7R7BB333,0402,93160,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C107150,CC0805KRX7R9BB333,0805,81189,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C106862,CC0402KRX7R9BB333,0402,29746,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C326974,CC0402KRX7R8BB333,0402,19250,33nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C1738,0805B332K500NT,0805,16798,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C377760,CL10B333JB8NNNC,0603,15089,33nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C302028,0603B332K500CT,0603,13319,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C696855,TCC0402X7R332K500AT,0402,11368,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C285149,0402B332K160NT,0402,10450,3.3nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C165071,0603B333K500CT,0603,10257,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C326966,AC0402KRX7R9BB332,0402,10127,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C161169,GCM155R71H332KA37D,0402,10100,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C343053,CGA2B1X7R1E333KT0Y0F,0402,9650,33nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C301939,0402B333K160CT,0402,9264,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C129656,C0805C333K5RACAUTO,0805,8404,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C1736,0805B302K500NT,0805,8098,3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C295929,0402B332M500CT,0402,8066,3.3nF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C183769,C0402X5R333M160NTB,0402,7865,33nF ±20% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C282680,TCC0603X7R332K500CT,0603,6414,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C609897,V333K0402X5R250NBT,0402,5960,33nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C301941,0402B333K500CT,0402,5900,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C237209,0402B332J500CT,0402,5770,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C486355,0805CG332J500NT,0805,5754,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C115682,C0402X7R332K500NTB,0402,5380,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C507072,0402B333K500NT,0402,5314,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C363538,FN15X333K160PNG,0402,5215,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C519423,CC0603KRX7R8BB332,0603,4516,3.3nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C519426,CC0603KRX7R6BB333,0603,3717,33nF ±10% 10V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C152984,0805B332K101,0805,3555,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C605215,AC0603JRX7R9BB332,0603,3377,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C162145,GRM1557U1A302JA01D,0402,3291,3nF ±5% 10V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C147622,C1005X7R333KETS,0402,2800,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C327114,CC0805KKX7R0BB333,0805,2742,33nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C520038,CC0805JRX7R8BB333,0805,2673,33nF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C152963,1206B332K251CT,1206,2443,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C282681,TCC0603X7R333K500CT,0603,2219,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C242111,ECWU1332JX5,1206,1993,3.3nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C541463,CC0402JRX7R9BB333,0402,1988,33nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C152831,1206B333K500,1206,1857,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C190573,0805CG332J500NT,0805,1809,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C188402,C0402X5R333M250NTB,0402,1500,33nF ±20% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C105958,C0805X332K251T,0805,1348,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C720962,NV1210B333K102CEGN,1210,1100,33nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C190576,0603CG332J500NT,0603,1098,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C282760,TCC0805X7R332K500DT,0805,1070,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C342701,C3225C0G2A333JT000N,1210,792,33nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C307488,CL10B333KB8NFNC,0603,676,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C519523,CC0603JRX7R8BB332,0603,651,3.3nF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C387932,0402F333Z500CT,0402,594,33nF -20%~+80% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C113901,CC1206KRX7R0BB333,1206,587,33nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C524921,C3216C0G2A333JT000N,1206,482,33nF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C342800,CGA4J2C0G1H333JT0Y0N,0805,474,33nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C505503,CC0402KRX5R7BB333,0402,433,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C561177,C1608X7R332KGTS,0603,407,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C282757,TCC0805X7R332K101DT,0805,328,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C113851,CC0805KRX7R0BB332,0805,272,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C525305,FN21X333K500PXG,0805,268,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C304017,1210B333K102CT,1210,233,33nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C282759,TCC0805X7R332K251FT,0805,212,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C577228,CC1206KKX7RZBB332,1206,208,3.3nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C304429,MT21B333K101CT,0805,206,33nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C113805,CC0603KRX7R0BB332,0603,168,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C304018,1210B333K631CT,1210,154,33nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C464971,FM31X333K631EEG,1206,139,33nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C296077,0805B333K101CT,0805,137,33nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C272874,CC0402KRX7R8BB332,0402,135,3.3nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C105987,C1206N332J631T,1206,110,3.3nF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C471375,GRM155R11C333KA01D,0402,75,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C342822,CGA3E2C0G1H332JT0Y0N,0603,74,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C342917,CGA3E2X7R1H332KT0Y0N,0603,68,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C323566,MT18B332K500CT,0603,60,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C519544,CC0603JRX7R8BB333,0603,54,33nF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C162481,GRM31BR73A332KW01L,1206,52,3.3nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C123619,0805B332K500CT,0805,40,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C1774,0805F333M500NT,0805,36,33nF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C513448,V332K0402X7R500NBT,0402,30,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C97957,GRM31CR72E333KW03L,1206,29,33nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C152933,0603F333Z500CT,0603,26,33nF -20%~+80% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C342575,C2012C0G1H332JT000N,0805,25,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C464447,GRM3195C1H332JA01D,1206,23,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C307489,CL10B333KO8NNNC,0603,22,33nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C377096,TCC1206X7R332K501DT,1206,20,3.3nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C105930,C0805N332K251T,0805,18,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C106065,C1206X333K631T,1206,16,33nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C86025,GRM188R71H333KA61D,0603,15,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C106063,C1206X333K251T,1206,14,33nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C541540,CC1206JRX7R9BB333,1206,10,33nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C445711,CGA5L4X7R2J333KT0Y0U,1206,10,33nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C296076,0805B302K500CT,0805,7,3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C376828,TCC0603X7R333K250CT,0603,7,33nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C360348,C3225C0G2J333JT000N,1210,6,33nF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C396725,0805B332J500CT,0805,6,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C167331,VJ0603Y332KXACW1BC,0603,6,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C126535,GCM155R71H333KE02D,0402,5,33nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C340316,C1210X333K501T,1210,4,33nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C305138,SH31B332K501CT,1206,1,3.3nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.003000000,microfarad
C107028,CC0402KRX7R9BB332,0402,232699,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C1536,0402B332K500NT,0402,88260,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C338095,CGA2B2X7R1H332KT0Y0F,0402,15452,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C386114,UMK105B7332KVHF,0402,14640,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C183746,C0402X7R332M500NTB,0402,8410,3.3nF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C342849,C1608C0G1H332JT000N,0603,7559,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C85963,GRM155R71H332KA01D,0402,6895,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C113897,CC1206KKX7RBBB332,1206,5252,3.3nF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C107149,CC0805KRX7R9BB332,0805,4705,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C77062,GRM2165C1H332JA01D,0805,3975,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C519418,CC0603KRX7R7BB332,0603,3640,3.3nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C575436,0603B332K101NT,0603,3155,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C575467,0805N332J500CT,0805,3064,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C396755,0805N332G250CT,0805,3015,3.3nF ±2% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C380354,TCC1206COG332J500DT,1206,2837,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C304016,1210B332K102CT,1210,2761,3.3nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C105906,C0603N332J050T,0603,2658,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C346198,CL10B332KB8WPNC,0603,2490,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C363558,FN18X332K500PSG,0603,2324,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C427527,102R18W332KV4E,1206,2276,3.3nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C282758,TCC0805X7R332K251DT,0805,2232,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C342766,C3216C0G2E332JT000N,1206,2168,3.3nF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C605207,AC0603KRX7R9BB332,0603,2073,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C525304,FN21X332K500PXG,0805,1790,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C527004,CC0402JRX7R8BB332,0402,1413,3.3nF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C296026,0603B332J500CT,0603,1392,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C77036,GRM1885C1H332JA01D,0603,1365,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C301938,0402B332K500CT,0402,1145,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C396726,0805B332K251CT,0805,1076,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C388015,0603B332K101CT,0603,1059,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C107196,CC1206KKX7RCBB332,1206,856,3.3nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C519530,CC0603JRX7R9BB332,0603,548,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C565656,FM21X332K251PXG,0805,409,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C710476,NV1206B332K102CEDN,1206,350,3.3nF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C309518,CS0603KRX7R9BB332,0603,202,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C282859,TCC1206X7R332K500DT,1206,201,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C527222,CC0805JRX7RABB332,0805,188,3.3nF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C415528,KCA55L7UMF332KH01L,2220,90,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C97939,GRM31BR72J332KW01L,1206,78,3.3nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C303958,1206B332J501CT,1206,78,3.3nF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C519913,CC0805KRX7R7BB332,0805,75,3.3nF ±10% 16V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C577032,CC0805KRX7RYBB332,0805,68,3.3nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C318664,CL10B332JB8NNNC,0603,57,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C520012,CC0805JRX7R9BB332,0805,47,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C85949,GRM155B11H332KA01D,0402,42,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C106165,C1812X332K302T,1812,29,3.3nF ±10% 3kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C784080,FJ55X332K302EFG,2220,22,3.3nF ±10% 3kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C650966,UMK107B7332KAHT,0603,17,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C458959,MT18B332K250CT,0603,15,3.3nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C105929,C0805N332K050T,0805,15,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C342981,C2012C0G1H332JT0H0N,0805,10,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C106059,C1206X332K101T,1206,8,3.3nF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C105985,C1206N332J050T,1206,7,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C962473,CGA2B2X7R1H332K050BA,0402,6,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C76677,C3216X7R2J332KT020U,1206,5,3.3nF ±10% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C105928,C0805N332J050T,0805,5,3.3nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C113908,CC1206KRX7R9BB332,1206,5,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C106164,C1812X332K202T,1812,4,3.3nF ±10% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0033000000,microfarad
C1613,CL10B332KB8NNNC,0603,305985,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0033000000,microfarad
C26404,CL05B332KB5NNNC,0402,38039,3.3nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0033000000,microfarad
C147579,C1005X7R392KGTS,0402,44432,3.9nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C387953,0402B392K250CT,0402,6185,3.9nF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C1742,0805B392K500NT,0805,4107,3.9nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C520026,CC0805JRX7R9BB392,0805,3800,3.9nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C113861,CC0805KRX7R9BB392,0805,3668,3.9nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C1867,1206B392K500NT,1206,3212,3.9nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C340301,C0805X392K251T,0805,3092,3.9nF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C376832,TCC0603X7R392K500CT,0603,2974,3.9nF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
C237215,0603N392J500CT,0603,2623,3.9nF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0039000000,microfarad
